"Participant","Experimental_Group","recruitment_platform","Messages","Effects_Perception","AI_or_Hum"
86,"Not Disclosed","SONA","AI3_EP",4.66666666666667,"AI"
86,"Not Disclosed","SONA","AI4_EP",1.66666666666667,"AI"
86,"Not Disclosed","SONA","AI5_EP",4.33333333333333,"AI"
86,"Not Disclosed","SONA","AI6_EP",3,"AI"
86,"Not Disclosed","SONA","AI7_EP",4.66666666666667,"AI"
86,"Not Disclosed","SONA","AI8_EP",4.33333333333333,"AI"
86,"Not Disclosed","SONA","AI9_EP",4,"AI"
86,"Not Disclosed","SONA","AI10_EP",2,"AI"
86,"Not Disclosed","SONA","AI11_EP",1.66666666666667,"AI"
86,"Not Disclosed","SONA","AI12_EP",2,"AI"
86,"Not Disclosed","SONA","AI13_EP",4,"AI"
86,"Not Disclosed","SONA","AI14_EP",3.33333333333333,"AI"
86,"Not Disclosed","SONA","AI15_EP",4,"AI"
86,"Not Disclosed","SONA","Human1_EP",3.66666666666667,"Human"
86,"Not Disclosed","SONA","Human2_EP",3.66666666666667,"Human"
86,"Not Disclosed","SONA","Human3_EP",3,"Human"
86,"Not Disclosed","SONA","Human4_EP",5,"Human"
86,"Not Disclosed","SONA","Human5_EP",3.33333333333333,"Human"
86,"Not Disclosed","SONA","Human6_EP",2.66666666666667,"Human"
86,"Not Disclosed","SONA","Human7_EP",3.33333333333333,"Human"
86,"Not Disclosed","SONA","Human8_EP",2,"Human"
86,"Not Disclosed","SONA","Human9_EP",4.33333333333333,"Human"
86,"Not Disclosed","SONA","Human10_EP",5,"Human"
86,"Not Disclosed","SONA","Human11_EP",3.33333333333333,"Human"
86,"Not Disclosed","SONA","Human12_EP",4,"Human"
86,"Not Disclosed","SONA","Human13_EP",3,"Human"
86,"Not Disclosed","SONA","Human14_EP",1.66666666666667,"Human"
86,"Not Disclosed","SONA","Human15_EP",1.66666666666667,"Human"
87,"Disclosed","SONA","AI1_EP",4,"AI"
87,"Disclosed","SONA","AI2_EP",4,"AI"
87,"Disclosed","SONA","AI3_EP",4,"AI"
87,"Disclosed","SONA","AI4_EP",4.66666666666667,"AI"
87,"Disclosed","SONA","AI5_EP",4.33333333333333,"AI"
87,"Disclosed","SONA","AI6_EP",4.33333333333333,"AI"
87,"Disclosed","SONA","AI7_EP",4.66666666666667,"AI"
87,"Disclosed","SONA","AI8_EP",4,"AI"
87,"Disclosed","SONA","AI9_EP",4.33333333333333,"AI"
87,"Disclosed","SONA","AI10_EP",4.33333333333333,"AI"
87,"Disclosed","SONA","AI11_EP",4.33333333333333,"AI"
87,"Disclosed","SONA","AI12_EP",3,"AI"
87,"Disclosed","SONA","AI13_EP",3.33333333333333,"AI"
87,"Disclosed","SONA","AI14_EP",4.33333333333333,"AI"
87,"Disclosed","SONA","AI15_EP",4.33333333333333,"AI"
87,"Disclosed","SONA","Human1_EP",4.33333333333333,"Human"
87,"Disclosed","SONA","Human2_EP",4.33333333333333,"Human"
87,"Disclosed","SONA","Human3_EP",3.66666666666667,"Human"
87,"Disclosed","SONA","Human4_EP",4.66666666666667,"Human"
87,"Disclosed","SONA","Human5_EP",3.66666666666667,"Human"
87,"Disclosed","SONA","Human6_EP",4.33333333333333,"Human"
87,"Disclosed","SONA","Human7_EP",5,"Human"
87,"Disclosed","SONA","Human8_EP",4.33333333333333,"Human"
87,"Disclosed","SONA","Human9_EP",4.33333333333333,"Human"
87,"Disclosed","SONA","Human10_EP",4.66666666666667,"Human"
87,"Disclosed","SONA","Human11_EP",5,"Human"
87,"Disclosed","SONA","Human12_EP",4.66666666666667,"Human"
87,"Disclosed","SONA","Human13_EP",4,"Human"
87,"Disclosed","SONA","Human14_EP",4.33333333333333,"Human"
87,"Disclosed","SONA","Human15_EP",4,"Human"
88,"Disclosed","SONA","AI1_EP",3.66666666666667,"AI"
88,"Disclosed","SONA","AI2_EP",4,"AI"
88,"Disclosed","SONA","AI3_EP",5,"AI"
88,"Disclosed","SONA","AI4_EP",4.66666666666667,"AI"
88,"Disclosed","SONA","AI5_EP",4.66666666666667,"AI"
88,"Disclosed","SONA","AI6_EP",4.66666666666667,"AI"
88,"Disclosed","SONA","AI7_EP",4.66666666666667,"AI"
88,"Disclosed","SONA","AI8_EP",3.33333333333333,"AI"
88,"Disclosed","SONA","AI9_EP",5,"AI"
88,"Disclosed","SONA","AI10_EP",4,"AI"
88,"Disclosed","SONA","AI11_EP",3.33333333333333,"AI"
88,"Disclosed","SONA","AI12_EP",4.33333333333333,"AI"
88,"Disclosed","SONA","AI13_EP",4.66666666666667,"AI"
88,"Disclosed","SONA","AI14_EP",3.66666666666667,"AI"
88,"Disclosed","SONA","AI15_EP",4,"AI"
88,"Disclosed","SONA","Human1_EP",4.66666666666667,"Human"
88,"Disclosed","SONA","Human2_EP",5,"Human"
88,"Disclosed","SONA","Human3_EP",3.66666666666667,"Human"
88,"Disclosed","SONA","Human4_EP",4.33333333333333,"Human"
88,"Disclosed","SONA","Human5_EP",3.66666666666667,"Human"
88,"Disclosed","SONA","Human6_EP",3.33333333333333,"Human"
88,"Disclosed","SONA","Human7_EP",2.33333333333333,"Human"
88,"Disclosed","SONA","Human8_EP",3.33333333333333,"Human"
88,"Disclosed","SONA","Human9_EP",4.33333333333333,"Human"
88,"Disclosed","SONA","Human10_EP",4.33333333333333,"Human"
88,"Disclosed","SONA","Human11_EP",5,"Human"
88,"Disclosed","SONA","Human12_EP",4.66666666666667,"Human"
88,"Disclosed","SONA","Human13_EP",4.33333333333333,"Human"
88,"Disclosed","SONA","Human14_EP",3.66666666666667,"Human"
88,"Disclosed","SONA","Human15_EP",4,"Human"
89,"Not Disclosed","SONA","AI1_EP",4.33333333333333,"AI"
89,"Not Disclosed","SONA","AI2_EP",2.33333333333333,"AI"
89,"Not Disclosed","SONA","AI3_EP",2.33333333333333,"AI"
89,"Not Disclosed","SONA","AI4_EP",4.66666666666667,"AI"
89,"Not Disclosed","SONA","AI5_EP",4,"AI"
89,"Not Disclosed","SONA","AI6_EP",4.33333333333333,"AI"
89,"Not Disclosed","SONA","AI7_EP",5,"AI"
89,"Not Disclosed","SONA","AI8_EP",4.33333333333333,"AI"
89,"Not Disclosed","SONA","AI9_EP",4.66666666666667,"AI"
89,"Not Disclosed","SONA","AI10_EP",4,"AI"
89,"Not Disclosed","SONA","AI11_EP",5,"AI"
89,"Not Disclosed","SONA","AI12_EP",1.66666666666667,"AI"
89,"Not Disclosed","SONA","AI13_EP",4.33333333333333,"AI"
89,"Not Disclosed","SONA","AI14_EP",4,"AI"
89,"Not Disclosed","SONA","AI15_EP",3.66666666666667,"AI"
89,"Not Disclosed","SONA","Human1_EP",2,"Human"
89,"Not Disclosed","SONA","Human2_EP",3.33333333333333,"Human"
89,"Not Disclosed","SONA","Human3_EP",3.66666666666667,"Human"
89,"Not Disclosed","SONA","Human4_EP",5,"Human"
89,"Not Disclosed","SONA","Human5_EP",3.33333333333333,"Human"
89,"Not Disclosed","SONA","Human6_EP",4,"Human"
89,"Not Disclosed","SONA","Human7_EP",3.66666666666667,"Human"
89,"Not Disclosed","SONA","Human8_EP",4,"Human"
89,"Not Disclosed","SONA","Human9_EP",1.33333333333333,"Human"
89,"Not Disclosed","SONA","Human10_EP",4.66666666666667,"Human"
89,"Not Disclosed","SONA","Human11_EP",4.33333333333333,"Human"
89,"Not Disclosed","SONA","Human12_EP",4.66666666666667,"Human"
89,"Not Disclosed","SONA","Human13_EP",1,"Human"
89,"Not Disclosed","SONA","Human14_EP",5,"Human"
89,"Not Disclosed","SONA","Human15_EP",2,"Human"
90,"Not Disclosed","SONA","AI1_EP",5,"AI"
90,"Not Disclosed","SONA","AI2_EP",3.66666666666667,"AI"
90,"Not Disclosed","SONA","AI3_EP",4.66666666666667,"AI"
90,"Not Disclosed","SONA","AI4_EP",5,"AI"
90,"Not Disclosed","SONA","AI5_EP",4.66666666666667,"AI"
90,"Not Disclosed","SONA","AI6_EP",5,"AI"
90,"Not Disclosed","SONA","AI7_EP",5,"AI"
90,"Not Disclosed","SONA","AI8_EP",4.33333333333333,"AI"
90,"Not Disclosed","SONA","AI9_EP",5,"AI"
90,"Not Disclosed","SONA","AI10_EP",4.33333333333333,"AI"
90,"Not Disclosed","SONA","AI11_EP",5,"AI"
90,"Not Disclosed","SONA","AI12_EP",1,"AI"
90,"Not Disclosed","SONA","AI13_EP",2.66666666666667,"AI"
90,"Not Disclosed","SONA","AI14_EP",3,"AI"
90,"Not Disclosed","SONA","AI15_EP",4,"AI"
90,"Not Disclosed","SONA","Human1_EP",1,"Human"
90,"Not Disclosed","SONA","Human2_EP",2,"Human"
90,"Not Disclosed","SONA","Human3_EP",4,"Human"
90,"Not Disclosed","SONA","Human4_EP",5,"Human"
90,"Not Disclosed","SONA","Human5_EP",4,"Human"
90,"Not Disclosed","SONA","Human6_EP",4,"Human"
90,"Not Disclosed","SONA","Human7_EP",3.66666666666667,"Human"
90,"Not Disclosed","SONA","Human8_EP",3.33333333333333,"Human"
90,"Not Disclosed","SONA","Human9_EP",5,"Human"
90,"Not Disclosed","SONA","Human10_EP",4.66666666666667,"Human"
90,"Not Disclosed","SONA","Human11_EP",5,"Human"
90,"Not Disclosed","SONA","Human12_EP",4,"Human"
90,"Not Disclosed","SONA","Human13_EP",2.66666666666667,"Human"
90,"Not Disclosed","SONA","Human14_EP",5,"Human"
90,"Not Disclosed","SONA","Human15_EP",2.33333333333333,"Human"
91,"Disclosed","SONA","AI1_EP",5,"AI"
91,"Disclosed","SONA","AI2_EP",5,"AI"
91,"Disclosed","SONA","AI3_EP",5,"AI"
91,"Disclosed","SONA","AI4_EP",5,"AI"
91,"Disclosed","SONA","AI5_EP",5,"AI"
91,"Disclosed","SONA","AI6_EP",5,"AI"
91,"Disclosed","SONA","AI7_EP",5,"AI"
91,"Disclosed","SONA","AI8_EP",5,"AI"
91,"Disclosed","SONA","AI9_EP",5,"AI"
91,"Disclosed","SONA","AI10_EP",5,"AI"
91,"Disclosed","SONA","AI11_EP",5,"AI"
91,"Disclosed","SONA","AI12_EP",2.33333333333333,"AI"
91,"Disclosed","SONA","AI13_EP",4.33333333333333,"AI"
91,"Disclosed","SONA","AI14_EP",5,"AI"
91,"Disclosed","SONA","AI15_EP",5,"AI"
91,"Disclosed","SONA","Human1_EP",4.33333333333333,"Human"
91,"Disclosed","SONA","Human2_EP",5,"Human"
91,"Disclosed","SONA","Human3_EP",1,"Human"
91,"Disclosed","SONA","Human4_EP",5,"Human"
91,"Disclosed","SONA","Human5_EP",5,"Human"
91,"Disclosed","SONA","Human6_EP",5,"Human"
91,"Disclosed","SONA","Human7_EP",5,"Human"
91,"Disclosed","SONA","Human8_EP",5,"Human"
91,"Disclosed","SONA","Human9_EP",5,"Human"
91,"Disclosed","SONA","Human10_EP",5,"Human"
91,"Disclosed","SONA","Human11_EP",5,"Human"
91,"Disclosed","SONA","Human12_EP",5,"Human"
91,"Disclosed","SONA","Human13_EP",4.66666666666667,"Human"
91,"Disclosed","SONA","Human14_EP",5,"Human"
91,"Disclosed","SONA","Human15_EP",5,"Human"
92,"Not Disclosed","SONA","AI1_EP",5,"AI"
92,"Not Disclosed","SONA","AI2_EP",5,"AI"
92,"Not Disclosed","SONA","AI3_EP",4.66666666666667,"AI"
92,"Not Disclosed","SONA","AI4_EP",5,"AI"
92,"Not Disclosed","SONA","AI5_EP",5,"AI"
92,"Not Disclosed","SONA","AI6_EP",4.66666666666667,"AI"
92,"Not Disclosed","SONA","AI7_EP",5,"AI"
92,"Not Disclosed","SONA","AI8_EP",5,"AI"
92,"Not Disclosed","SONA","AI9_EP",5,"AI"
92,"Not Disclosed","SONA","AI10_EP",4.66666666666667,"AI"
92,"Not Disclosed","SONA","AI11_EP",4.66666666666667,"AI"
92,"Not Disclosed","SONA","AI12_EP",4.66666666666667,"AI"
92,"Not Disclosed","SONA","AI13_EP",5,"AI"
92,"Not Disclosed","SONA","AI14_EP",5,"AI"
92,"Not Disclosed","SONA","AI15_EP",5,"AI"
92,"Not Disclosed","SONA","Human1_EP",5,"Human"
92,"Not Disclosed","SONA","Human2_EP",5,"Human"
92,"Not Disclosed","SONA","Human3_EP",5,"Human"
92,"Not Disclosed","SONA","Human4_EP",5,"Human"
92,"Not Disclosed","SONA","Human5_EP",5,"Human"
92,"Not Disclosed","SONA","Human6_EP",5,"Human"
92,"Not Disclosed","SONA","Human7_EP",5,"Human"
92,"Not Disclosed","SONA","Human8_EP",5,"Human"
92,"Not Disclosed","SONA","Human9_EP",5,"Human"
92,"Not Disclosed","SONA","Human10_EP",5,"Human"
92,"Not Disclosed","SONA","Human11_EP",5,"Human"
92,"Not Disclosed","SONA","Human12_EP",5,"Human"
92,"Not Disclosed","SONA","Human13_EP",4.66666666666667,"Human"
92,"Not Disclosed","SONA","Human14_EP",5,"Human"
92,"Not Disclosed","SONA","Human15_EP",4.66666666666667,"Human"
93,"Disclosed","SONA","AI1_EP",4.66666666666667,"AI"
93,"Disclosed","SONA","AI2_EP",4.66666666666667,"AI"
93,"Disclosed","SONA","AI3_EP",4.33333333333333,"AI"
93,"Disclosed","SONA","AI4_EP",4.66666666666667,"AI"
93,"Disclosed","SONA","AI5_EP",5,"AI"
93,"Disclosed","SONA","AI6_EP",5,"AI"
93,"Disclosed","SONA","AI7_EP",5,"AI"
93,"Disclosed","SONA","AI8_EP",5,"AI"
93,"Disclosed","SONA","AI9_EP",5,"AI"
93,"Disclosed","SONA","AI10_EP",5,"AI"
93,"Disclosed","SONA","AI11_EP",5,"AI"
93,"Disclosed","SONA","AI12_EP",4.66666666666667,"AI"
93,"Disclosed","SONA","AI13_EP",4.66666666666667,"AI"
93,"Disclosed","SONA","AI14_EP",5,"AI"
93,"Disclosed","SONA","AI15_EP",5,"AI"
93,"Disclosed","SONA","Human1_EP",4.66666666666667,"Human"
93,"Disclosed","SONA","Human2_EP",5,"Human"
93,"Disclosed","SONA","Human3_EP",4.33333333333333,"Human"
93,"Disclosed","SONA","Human4_EP",5,"Human"
93,"Disclosed","SONA","Human5_EP",4.66666666666667,"Human"
93,"Disclosed","SONA","Human6_EP",5,"Human"
93,"Disclosed","SONA","Human7_EP",4.66666666666667,"Human"
93,"Disclosed","SONA","Human8_EP",4.33333333333333,"Human"
93,"Disclosed","SONA","Human9_EP",5,"Human"
93,"Disclosed","SONA","Human10_EP",5,"Human"
93,"Disclosed","SONA","Human11_EP",5,"Human"
93,"Disclosed","SONA","Human12_EP",5,"Human"
93,"Disclosed","SONA","Human13_EP",5,"Human"
93,"Disclosed","SONA","Human14_EP",5,"Human"
93,"Disclosed","SONA","Human15_EP",4.66666666666667,"Human"
94,"Not Disclosed","SONA","AI1_EP",3.33333333333333,"AI"
94,"Not Disclosed","SONA","AI2_EP",4,"AI"
94,"Not Disclosed","SONA","AI3_EP",3.66666666666667,"AI"
94,"Not Disclosed","SONA","AI4_EP",4.66666666666667,"AI"
94,"Not Disclosed","SONA","AI5_EP",4.33333333333333,"AI"
94,"Not Disclosed","SONA","AI6_EP",4,"AI"
94,"Not Disclosed","SONA","AI7_EP",4,"AI"
94,"Not Disclosed","SONA","AI8_EP",4,"AI"
94,"Not Disclosed","SONA","AI9_EP",5,"AI"
94,"Not Disclosed","SONA","AI10_EP",3.66666666666667,"AI"
94,"Not Disclosed","SONA","AI11_EP",4,"AI"
94,"Not Disclosed","SONA","AI12_EP",2.33333333333333,"AI"
94,"Not Disclosed","SONA","AI13_EP",3.66666666666667,"AI"
94,"Not Disclosed","SONA","AI14_EP",3.33333333333333,"AI"
94,"Not Disclosed","SONA","AI15_EP",3.33333333333333,"AI"
94,"Not Disclosed","SONA","Human1_EP",4.33333333333333,"Human"
94,"Not Disclosed","SONA","Human2_EP",5,"Human"
94,"Not Disclosed","SONA","Human3_EP",5,"Human"
94,"Not Disclosed","SONA","Human4_EP",4.33333333333333,"Human"
94,"Not Disclosed","SONA","Human5_EP",4,"Human"
94,"Not Disclosed","SONA","Human6_EP",4.66666666666667,"Human"
94,"Not Disclosed","SONA","Human7_EP",5,"Human"
94,"Not Disclosed","SONA","Human8_EP",4.33333333333333,"Human"
94,"Not Disclosed","SONA","Human9_EP",4.66666666666667,"Human"
94,"Not Disclosed","SONA","Human10_EP",5,"Human"
94,"Not Disclosed","SONA","Human11_EP",5,"Human"
94,"Not Disclosed","SONA","Human12_EP",5,"Human"
94,"Not Disclosed","SONA","Human13_EP",2.66666666666667,"Human"
94,"Not Disclosed","SONA","Human14_EP",5,"Human"
94,"Not Disclosed","SONA","Human15_EP",3.66666666666667,"Human"
95,"Disclosed","SONA","AI1_EP",4.66666666666667,"AI"
95,"Disclosed","SONA","AI2_EP",3,"AI"
95,"Disclosed","SONA","AI3_EP",3,"AI"
95,"Disclosed","SONA","AI4_EP",4.66666666666667,"AI"
95,"Disclosed","SONA","AI5_EP",4.66666666666667,"AI"
95,"Disclosed","SONA","AI6_EP",4.66666666666667,"AI"
95,"Disclosed","SONA","AI7_EP",4.66666666666667,"AI"
95,"Disclosed","SONA","AI8_EP",4.66666666666667,"AI"
95,"Disclosed","SONA","AI9_EP",5,"AI"
95,"Disclosed","SONA","AI10_EP",4.33333333333333,"AI"
95,"Disclosed","SONA","AI11_EP",4.66666666666667,"AI"
95,"Disclosed","SONA","AI12_EP",3,"AI"
95,"Disclosed","SONA","AI13_EP",4,"AI"
95,"Disclosed","SONA","AI14_EP",3.66666666666667,"AI"
95,"Disclosed","SONA","AI15_EP",4.33333333333333,"AI"
95,"Disclosed","SONA","Human1_EP",3.33333333333333,"Human"
95,"Disclosed","SONA","Human2_EP",3.66666666666667,"Human"
95,"Disclosed","SONA","Human3_EP",3,"Human"
95,"Disclosed","SONA","Human4_EP",5,"Human"
95,"Disclosed","SONA","Human5_EP",4,"Human"
95,"Disclosed","SONA","Human6_EP",4.33333333333333,"Human"
95,"Disclosed","SONA","Human7_EP",4.33333333333333,"Human"
95,"Disclosed","SONA","Human8_EP",4.66666666666667,"Human"
95,"Disclosed","SONA","Human9_EP",3,"Human"
95,"Disclosed","SONA","Human10_EP",5,"Human"
95,"Disclosed","SONA","Human11_EP",4,"Human"
95,"Disclosed","SONA","Human12_EP",4.66666666666667,"Human"
95,"Disclosed","SONA","Human13_EP",3,"Human"
95,"Disclosed","SONA","Human14_EP",4.33333333333333,"Human"
95,"Disclosed","SONA","Human15_EP",4,"Human"
96,"Not Disclosed","SONA","AI1_EP",4.66666666666667,"AI"
96,"Not Disclosed","SONA","AI2_EP",4.66666666666667,"AI"
96,"Not Disclosed","SONA","AI3_EP",4,"AI"
96,"Not Disclosed","SONA","AI4_EP",5,"AI"
96,"Not Disclosed","SONA","AI5_EP",5,"AI"
96,"Not Disclosed","SONA","AI6_EP",5,"AI"
96,"Not Disclosed","SONA","AI7_EP",5,"AI"
96,"Not Disclosed","SONA","AI8_EP",4.66666666666667,"AI"
96,"Not Disclosed","SONA","AI9_EP",5,"AI"
96,"Not Disclosed","SONA","AI10_EP",4.66666666666667,"AI"
96,"Not Disclosed","SONA","AI11_EP",5,"AI"
96,"Not Disclosed","SONA","AI12_EP",2.33333333333333,"AI"
96,"Not Disclosed","SONA","AI13_EP",4.66666666666667,"AI"
96,"Not Disclosed","SONA","AI14_EP",4.33333333333333,"AI"
96,"Not Disclosed","SONA","AI15_EP",5,"AI"
96,"Not Disclosed","SONA","Human1_EP",5,"Human"
96,"Not Disclosed","SONA","Human2_EP",4.66666666666667,"Human"
96,"Not Disclosed","SONA","Human3_EP",4.66666666666667,"Human"
96,"Not Disclosed","SONA","Human4_EP",5,"Human"
96,"Not Disclosed","SONA","Human5_EP",5,"Human"
96,"Not Disclosed","SONA","Human6_EP",5,"Human"
96,"Not Disclosed","SONA","Human7_EP",5,"Human"
96,"Not Disclosed","SONA","Human8_EP",5,"Human"
96,"Not Disclosed","SONA","Human9_EP",5,"Human"
96,"Not Disclosed","SONA","Human10_EP",5,"Human"
96,"Not Disclosed","SONA","Human11_EP",5,"Human"
96,"Not Disclosed","SONA","Human12_EP",4.66666666666667,"Human"
96,"Not Disclosed","SONA","Human13_EP",4.66666666666667,"Human"
96,"Not Disclosed","SONA","Human14_EP",5,"Human"
96,"Not Disclosed","SONA","Human15_EP",5,"Human"
97,"Disclosed","SONA","AI1_EP",4.66666666666667,"AI"
97,"Disclosed","SONA","AI2_EP",3.66666666666667,"AI"
97,"Disclosed","SONA","AI3_EP",5,"AI"
97,"Disclosed","SONA","AI4_EP",4.66666666666667,"AI"
97,"Disclosed","SONA","AI5_EP",4.33333333333333,"AI"
97,"Disclosed","SONA","AI6_EP",4.66666666666667,"AI"
97,"Disclosed","SONA","AI7_EP",3.66666666666667,"AI"
97,"Disclosed","SONA","AI8_EP",3.66666666666667,"AI"
97,"Disclosed","SONA","AI9_EP",3.33333333333333,"AI"
97,"Disclosed","SONA","AI10_EP",4,"AI"
97,"Disclosed","SONA","AI11_EP",5,"AI"
97,"Disclosed","SONA","AI12_EP",1.33333333333333,"AI"
97,"Disclosed","SONA","AI13_EP",5,"AI"
97,"Disclosed","SONA","AI14_EP",4.66666666666667,"AI"
97,"Disclosed","SONA","AI15_EP",5,"AI"
97,"Disclosed","SONA","Human1_EP",4.33333333333333,"Human"
97,"Disclosed","SONA","Human2_EP",4.66666666666667,"Human"
97,"Disclosed","SONA","Human3_EP",5,"Human"
97,"Disclosed","SONA","Human4_EP",5,"Human"
97,"Disclosed","SONA","Human5_EP",5,"Human"
97,"Disclosed","SONA","Human6_EP",4.33333333333333,"Human"
97,"Disclosed","SONA","Human7_EP",5,"Human"
97,"Disclosed","SONA","Human8_EP",5,"Human"
97,"Disclosed","SONA","Human9_EP",5,"Human"
97,"Disclosed","SONA","Human10_EP",3,"Human"
97,"Disclosed","SONA","Human11_EP",3.66666666666667,"Human"
97,"Disclosed","SONA","Human12_EP",4,"Human"
97,"Disclosed","SONA","Human13_EP",4.33333333333333,"Human"
97,"Disclosed","SONA","Human14_EP",3.66666666666667,"Human"
97,"Disclosed","SONA","Human15_EP",5,"Human"
98,"Not Disclosed","SONA","AI1_EP",5,"AI"
98,"Not Disclosed","SONA","AI2_EP",4.66666666666667,"AI"
98,"Not Disclosed","SONA","AI3_EP",4.66666666666667,"AI"
98,"Not Disclosed","SONA","AI4_EP",5,"AI"
98,"Not Disclosed","SONA","AI5_EP",5,"AI"
98,"Not Disclosed","SONA","AI6_EP",5,"AI"
98,"Not Disclosed","SONA","AI7_EP",5,"AI"
98,"Not Disclosed","SONA","AI8_EP",4.66666666666667,"AI"
98,"Not Disclosed","SONA","AI9_EP",5,"AI"
98,"Not Disclosed","SONA","AI10_EP",4.66666666666667,"AI"
98,"Not Disclosed","SONA","AI11_EP",5,"AI"
98,"Not Disclosed","SONA","AI12_EP",4,"AI"
98,"Not Disclosed","SONA","AI13_EP",4.66666666666667,"AI"
98,"Not Disclosed","SONA","AI14_EP",4.66666666666667,"AI"
98,"Not Disclosed","SONA","AI15_EP",4.66666666666667,"AI"
98,"Not Disclosed","SONA","Human1_EP",4.33333333333333,"Human"
98,"Not Disclosed","SONA","Human2_EP",5,"Human"
98,"Not Disclosed","SONA","Human3_EP",4.33333333333333,"Human"
98,"Not Disclosed","SONA","Human4_EP",5,"Human"
98,"Not Disclosed","SONA","Human5_EP",5,"Human"
98,"Not Disclosed","SONA","Human6_EP",5,"Human"
98,"Not Disclosed","SONA","Human7_EP",5,"Human"
98,"Not Disclosed","SONA","Human8_EP",4.66666666666667,"Human"
98,"Not Disclosed","SONA","Human9_EP",4.33333333333333,"Human"
98,"Not Disclosed","SONA","Human10_EP",5,"Human"
98,"Not Disclosed","SONA","Human11_EP",5,"Human"
98,"Not Disclosed","SONA","Human12_EP",5,"Human"
98,"Not Disclosed","SONA","Human13_EP",4.33333333333333,"Human"
98,"Not Disclosed","SONA","Human14_EP",5,"Human"
98,"Not Disclosed","SONA","Human15_EP",4.66666666666667,"Human"
99,"Disclosed","SONA","AI1_EP",3.66666666666667,"AI"
99,"Disclosed","SONA","AI2_EP",3.66666666666667,"AI"
99,"Disclosed","SONA","AI3_EP",4,"AI"
99,"Disclosed","SONA","AI4_EP",4,"AI"
99,"Disclosed","SONA","AI5_EP",4,"AI"
99,"Disclosed","SONA","AI6_EP",4,"AI"
99,"Disclosed","SONA","AI7_EP",4,"AI"
99,"Disclosed","SONA","AI8_EP",4,"AI"
99,"Disclosed","SONA","AI9_EP",4,"AI"
99,"Disclosed","SONA","AI10_EP",4,"AI"
99,"Disclosed","SONA","AI11_EP",4,"AI"
99,"Disclosed","SONA","AI12_EP",3.66666666666667,"AI"
99,"Disclosed","SONA","AI13_EP",4,"AI"
99,"Disclosed","SONA","AI14_EP",4,"AI"
99,"Disclosed","SONA","AI15_EP",4,"AI"
99,"Disclosed","SONA","Human1_EP",4,"Human"
99,"Disclosed","SONA","Human2_EP",4,"Human"
99,"Disclosed","SONA","Human3_EP",4,"Human"
99,"Disclosed","SONA","Human4_EP",4,"Human"
99,"Disclosed","SONA","Human5_EP",4,"Human"
99,"Disclosed","SONA","Human6_EP",4,"Human"
99,"Disclosed","SONA","Human7_EP",3.66666666666667,"Human"
99,"Disclosed","SONA","Human8_EP",4,"Human"
99,"Disclosed","SONA","Human9_EP",4,"Human"
99,"Disclosed","SONA","Human10_EP",4,"Human"
99,"Disclosed","SONA","Human11_EP",4,"Human"
99,"Disclosed","SONA","Human12_EP",4,"Human"
99,"Disclosed","SONA","Human13_EP",4,"Human"
99,"Disclosed","SONA","Human14_EP",4,"Human"
99,"Disclosed","SONA","Human15_EP",4,"Human"
100,"Not Disclosed","SONA","AI1_EP",4,"AI"
100,"Not Disclosed","SONA","AI2_EP",2.66666666666667,"AI"
100,"Not Disclosed","SONA","AI3_EP",4.66666666666667,"AI"
100,"Not Disclosed","SONA","AI4_EP",5,"AI"
100,"Not Disclosed","SONA","AI5_EP",5,"AI"
100,"Not Disclosed","SONA","AI6_EP",5,"AI"
100,"Not Disclosed","SONA","AI7_EP",5,"AI"
100,"Not Disclosed","SONA","AI8_EP",5,"AI"
100,"Not Disclosed","SONA","AI9_EP",5,"AI"
100,"Not Disclosed","SONA","AI10_EP",5,"AI"
100,"Not Disclosed","SONA","AI11_EP",5,"AI"
100,"Not Disclosed","SONA","AI12_EP",2.66666666666667,"AI"
100,"Not Disclosed","SONA","AI13_EP",4.33333333333333,"AI"
100,"Not Disclosed","SONA","AI14_EP",4.66666666666667,"AI"
100,"Not Disclosed","SONA","AI15_EP",3.66666666666667,"AI"
100,"Not Disclosed","SONA","Human1_EP",5,"Human"
100,"Not Disclosed","SONA","Human2_EP",5,"Human"
100,"Not Disclosed","SONA","Human3_EP",4.33333333333333,"Human"
